"HR","Timestamp"
89,2019-06-05 11:00:46
99,2019-06-05 11:00:47
83.33,2019-06-05 11:00:48
77.75,2019-06-05 11:00:49
74.2,2019-06-05 11:00:50
76,2019-06-05 11:00:51
77.14,2019-06-05 11:00:52
78,2019-06-05 11:00:53
78.67,2019-06-05 11:00:54
79.2,2019-06-05 11:00:55
79.45,2019-06-05 11:00:56
79.67,2019-06-05 11:00:57
80,2019-06-05 11:00:58
80,2019-06-05 11:00:59
79.93,2019-06-05 11:01:00
79.88,2019-06-05 11:01:01
79.65,2019-06-05 11:01:02
79.39,2019-06-05 11:01:03
78.74,2019-06-05 11:01:04
78.25,2019-06-05 11:01:05
77.81,2019-06-05 11:01:06
77.41,2019-06-05 11:01:07
77.17,2019-06-05 11:01:08
76.79,2019-06-05 11:01:09
76.72,2019-06-05 11:01:10
76.65,2019-06-05 11:01:11
76.59,2019-06-05 11:01:12
76.61,2019-06-05 11:01:13
77.21,2019-06-05 11:01:14
77.77,2019-06-05 11:01:15
78.23,2019-06-05 11:01:16
78.66,2019-06-05 11:01:17
79,2019-06-05 11:01:18
79.29,2019-06-05 11:01:19
79.57,2019-06-05 11:01:20
79.64,2019-06-05 11:01:21
79.7,2019-06-05 11:01:22
79.76,2019-06-05 11:01:23
79.79,2019-06-05 11:01:24
79.88,2019-06-05 11:01:25
79.98,2019-06-05 11:01:26
80.02,2019-06-05 11:01:27
80.05,2019-06-05 11:01:28
80.05,2019-06-05 11:01:29
80.07,2019-06-05 11:01:30
80.07,2019-06-05 11:01:31
80.02,2019-06-05 11:01:32
79.98,2019-06-05 11:01:33
79.98,2019-06-05 11:01:34
79.98,2019-06-05 11:01:35
80,2019-06-05 11:01:36
80.12,2019-06-05 11:01:37
80.26,2019-06-05 11:01:38
80.44,2019-06-05 11:01:39
80.6,2019-06-05 11:01:40
80.79,2019-06-05 11:01:41
80.98,2019-06-05 11:01:42
81.19,2019-06-05 11:01:43
81.34,2019-06-05 11:01:44
81.47,2019-06-05 11:01:45
81.47,2019-06-05 11:01:46
81.13,2019-06-05 11:01:47
81.77,2019-06-05 11:01:48
82.32,2019-06-05 11:01:49
82.87,2019-06-05 11:01:50
82.98,2019-06-05 11:01:51
83.12,2019-06-05 11:01:52
83.25,2019-06-05 11:01:53
83.43,2019-06-05 11:01:54
83.63,2019-06-05 11:01:55
83.85,2019-06-05 11:01:56
84.08,2019-06-05 11:01:57
84.68,2019-06-05 11:01:58
85.33,2019-06-05 11:01:59
86.02,2019-06-05 11:02:00
86.7,2019-06-05 11:02:01
87.25,2019-06-05 11:02:02
87.85,2019-06-05 11:02:03
88.58,2019-06-05 11:02:04
89.28,2019-06-05 11:02:05
89.98,2019-06-05 11:02:06
90.68,2019-06-05 11:02:07
91.32,2019-06-05 11:02:08
92.02,2019-06-05 11:02:09
92.47,2019-06-05 11:02:10
92.93,2019-06-05 11:02:11
93.42,2019-06-05 11:02:12
93.83,2019-06-05 11:02:13
93.93,2019-06-05 11:02:14
94.03,2019-06-05 11:02:15
94.17,2019-06-05 11:02:16
94.32,2019-06-05 11:02:17
94.47,2019-06-05 11:02:18
94.62,2019-06-05 11:02:19
94.75,2019-06-05 11:02:20
94.97,2019-06-05 11:02:21
95.23,2019-06-05 11:02:22
95.52,2019-06-05 11:02:23
95.85,2019-06-05 11:02:24
95.93,2019-06-05 11:02:25
96.48,2019-06-05 11:02:26
97.03,2019-06-05 11:02:27
97.62,2019-06-05 11:02:28
98.22,2019-06-05 11:02:29
98.78,2019-06-05 11:02:30
99.35,2019-06-05 11:02:31
99.98,2019-06-05 11:02:32
100.6,2019-06-05 11:02:33
101.17,2019-06-05 11:02:34
101.73,2019-06-05 11:02:35
102.28,2019-06-05 11:02:36
102.75,2019-06-05 11:02:37
103.2,2019-06-05 11:02:38
103.58,2019-06-05 11:02:39
103.95,2019-06-05 11:02:40
104.27,2019-06-05 11:02:41
104.58,2019-06-05 11:02:42
104.9,2019-06-05 11:02:43
105.27,2019-06-05 11:02:44
105.63,2019-06-05 11:02:45
106.03,2019-06-05 11:02:46
106.43,2019-06-05 11:02:47
106.78,2019-06-05 11:02:48
107.18,2019-06-05 11:02:49
107.63,2019-06-05 11:02:50
108.1,2019-06-05 11:02:51
108.13,2019-06-05 11:02:52
108.2,2019-06-05 11:02:53
108.23,2019-06-05 11:02:54
108.23,2019-06-05 11:02:55
108.25,2019-06-05 11:02:56
108.22,2019-06-05 11:02:57
107.65,2019-06-05 11:02:58
107.73,2019-06-05 11:02:59
107.82,2019-06-05 11:03:00
107.92,2019-06-05 11:03:01
108.18,2019-06-05 11:03:02
108.58,2019-06-05 11:03:03
108.98,2019-06-05 11:03:04
109.38,2019-06-05 11:03:05
109.28,2019-06-05 11:03:06
109.23,2019-06-05 11:03:07
109.15,2019-06-05 11:03:08
109.05,2019-06-05 11:03:09
109.1,2019-06-05 11:03:10
109.13,2019-06-05 11:03:11
109.13,2019-06-05 11:03:12
108.87,2019-06-05 11:03:13
109.45,2019-06-05 11:03:14
110.02,2019-06-05 11:03:15
110.58,2019-06-05 11:03:16
111.28,2019-06-05 11:03:17
112.3,2019-06-05 11:03:18
112.62,2019-06-05 11:03:19
112.93,2019-06-05 11:03:20
113.3,2019-06-05 11:03:21
113.57,2019-06-05 11:03:22
114.18,2019-06-05 11:03:23
114.95,2019-06-05 11:03:24
115.93,2019-06-05 11:03:25
116.43,2019-06-05 11:03:26
116.95,2019-06-05 11:03:27
117.43,2019-06-05 11:03:28
117.92,2019-06-05 11:03:29
118.4,2019-06-05 11:03:30
118.9,2019-06-05 11:03:31
118.75,2019-06-05 11:03:32
118.6,2019-06-05 11:03:33
118.05,2019-06-05 11:03:34
118.45,2019-06-05 11:03:35
118.9,2019-06-05 11:03:36
119.5,2019-06-05 11:03:37
120.08,2019-06-05 11:03:38
120.73,2019-06-05 11:03:39
121.43,2019-06-05 11:03:40
122.17,2019-06-05 11:03:41
122.92,2019-06-05 11:03:42
123.68,2019-06-05 11:03:43
124.47,2019-06-05 11:03:44
125.28,2019-06-05 11:03:45
126.08,2019-06-05 11:03:46
125.72,2019-06-05 11:03:47
124.85,2019-06-05 11:03:48
123.88,2019-06-05 11:03:49
122.88,2019-06-05 11:03:50
121.87,2019-06-05 11:03:51
121.33,2019-06-05 11:03:52
120.83,2019-06-05 11:03:53
120.32,2019-06-05 11:03:54
119.83,2019-06-05 11:03:55
119.35,2019-06-05 11:03:56
118.92,2019-06-05 11:03:57
118.63,2019-06-05 11:03:58
117.83,2019-06-05 11:03:59
117.02,2019-06-05 11:04:00
116.17,2019-06-05 11:04:01
115.32,2019-06-05 11:04:02
114.28,2019-06-05 11:04:03
113.23,2019-06-05 11:04:04
112.15,2019-06-05 11:04:05
111.5,2019-06-05 11:04:06
