"HR","Timestamp"
97,2019-05-29 10:46:24
73.5,2019-05-29 10:46:25
81.33,2019-05-29 10:46:26
81,2019-05-29 10:46:27
87.6,2019-05-29 10:46:28
87.17,2019-05-29 10:46:29
94.86,2019-05-29 10:46:30
100,2019-05-29 10:46:31
95.78,2019-05-29 10:46:32
91.1,2019-05-29 10:46:33
88.91,2019-05-29 10:46:34
87.92,2019-05-29 10:46:35
87.15,2019-05-29 10:46:36
86.43,2019-05-29 10:46:37
85.67,2019-05-29 10:46:38
85,2019-05-29 10:46:39
84.35,2019-05-29 10:46:40
83.78,2019-05-29 10:46:41
84.05,2019-05-29 10:46:42
84.3,2019-05-29 10:46:43
84.48,2019-05-29 10:46:44
84.73,2019-05-29 10:46:45
85.04,2019-05-29 10:46:46
85.33,2019-05-29 10:46:47
85.72,2019-05-29 10:46:48
85.88,2019-05-29 10:46:49
86.04,2019-05-29 10:46:50
86.18,2019-05-29 10:46:51
86.31,2019-05-29 10:46:52
86.47,2019-05-29 10:46:53
86.61,2019-05-29 10:46:54
86.72,2019-05-29 10:46:55
86.85,2019-05-29 10:46:56
87.09,2019-05-29 10:46:57
87.4,2019-05-29 10:46:58
87.61,2019-05-29 10:46:59
87.7,2019-05-29 10:47:00
87.82,2019-05-29 10:47:01
87.67,2019-05-29 10:47:02
87.2,2019-05-29 10:47:03
86.78,2019-05-29 10:47:04
86.36,2019-05-29 10:47:05
85.88,2019-05-29 10:47:06
85.55,2019-05-29 10:47:07
85.22,2019-05-29 10:47:08
84.91,2019-05-29 10:47:09
84.64,2019-05-29 10:47:10
84.38,2019-05-29 10:47:11
84.12,2019-05-29 10:47:12
83.84,2019-05-29 10:47:13
83.57,2019-05-29 10:47:14
83.31,2019-05-29 10:47:15
83.06,2019-05-29 10:47:16
82.81,2019-05-29 10:47:17
82.4,2019-05-29 10:47:18
81.96,2019-05-29 10:47:19
81.51,2019-05-29 10:47:20
81.05,2019-05-29 10:47:21
80.61,2019-05-29 10:47:22
80.37,2019-05-29 10:47:23
79.88,2019-05-29 10:47:24
80.18,2019-05-29 10:47:25
79.73,2019-05-29 10:47:26
79.58,2019-05-29 10:47:27
78.82,2019-05-29 10:47:28
78.53,2019-05-29 10:47:29
77.3,2019-05-29 10:47:30
76.15,2019-05-29 10:47:31
76.22,2019-05-29 10:47:32
76.53,2019-05-29 10:47:33
76.53,2019-05-29 10:47:34
76.38,2019-05-29 10:47:35
76.22,2019-05-29 10:47:36
76.07,2019-05-29 10:47:37
75.93,2019-05-29 10:47:38
75.78,2019-05-29 10:47:39
75.65,2019-05-29 10:47:40
75.52,2019-05-29 10:47:41
75.25,2019-05-29 10:47:42
74.88,2019-05-29 10:47:43
74.55,2019-05-29 10:47:44
74.2,2019-05-29 10:47:45
73.8,2019-05-29 10:47:46
73.37,2019-05-29 10:47:47
72.92,2019-05-29 10:47:48
72.53,2019-05-29 10:47:49
72.13,2019-05-29 10:47:50
71.75,2019-05-29 10:47:51
71.35,2019-05-29 10:47:52
70.93,2019-05-29 10:47:53
71,2019-05-29 10:47:54
71.07,2019-05-29 10:47:55
71.07,2019-05-29 10:47:56
70.98,2019-05-29 10:47:57
70.83,2019-05-29 10:47:58
70.73,2019-05-29 10:47:59
70.67,2019-05-29 10:48:00
70.58,2019-05-29 10:48:01
70.63,2019-05-29 10:48:02
70.9,2019-05-29 10:48:03
71.15,2019-05-29 10:48:04
71.45,2019-05-29 10:48:05
71.45,2019-05-29 10:48:06
71.57,2019-05-29 10:48:07
71.9,2019-05-29 10:48:08
72.25,2019-05-29 10:48:09
72.8,2019-05-29 10:48:10
73.32,2019-05-29 10:48:11
74.23,2019-05-29 10:48:12
75.17,2019-05-29 10:48:13
75.32,2019-05-29 10:48:14
76.9,2019-05-29 10:48:15
77.03,2019-05-29 10:48:16
78.57,2019-05-29 10:48:17
78.83,2019-05-29 10:48:18
80.6,2019-05-29 10:48:19
81.58,2019-05-29 10:48:20
82.88,2019-05-29 10:48:21
84.2,2019-05-29 10:48:22
84.53,2019-05-29 10:48:23
85.62,2019-05-29 10:48:24
86.62,2019-05-29 10:48:25
87.57,2019-05-29 10:48:26
88.53,2019-05-29 10:48:27
89.08,2019-05-29 10:48:28
89.97,2019-05-29 10:48:29
90.48,2019-05-29 10:48:30
90.82,2019-05-29 10:48:31
91.93,2019-05-29 10:48:32
92.53,2019-05-29 10:48:33
93.17,2019-05-29 10:48:34
93.17,2019-05-29 10:48:35
94.75,2019-05-29 10:48:36
95.43,2019-05-29 10:48:37
96.12,2019-05-29 10:48:38
96.78,2019-05-29 10:48:39
97.43,2019-05-29 10:48:40
98.2,2019-05-29 10:48:41
98.72,2019-05-29 10:48:42
99.32,2019-05-29 10:48:43
99.87,2019-05-29 10:48:44
100.4,2019-05-29 10:48:45
100.93,2019-05-29 10:48:46
101.47,2019-05-29 10:48:47
101.95,2019-05-29 10:48:48
102.43,2019-05-29 10:48:49
102.92,2019-05-29 10:48:50
103.35,2019-05-29 10:48:51
103.78,2019-05-29 10:48:52
104.2,2019-05-29 10:48:53
104.62,2019-05-29 10:48:54
104.5,2019-05-29 10:48:55
105.53,2019-05-29 10:48:56
105.47,2019-05-29 10:48:57
106.47,2019-05-29 10:48:58
106.42,2019-05-29 10:48:59
107.4,2019-05-29 10:49:00
107.8,2019-05-29 10:49:01
108.38,2019-05-29 10:49:02
108.45,2019-05-29 10:49:03
109.5,2019-05-29 10:49:04
109.55,2019-05-29 10:49:05
110.95,2019-05-29 10:49:06
112.15,2019-05-29 10:49:07
112.07,2019-05-29 10:49:08
113.17,2019-05-29 10:49:09
113.48,2019-05-29 10:49:10
113.1,2019-05-29 10:49:11
113.58,2019-05-29 10:49:12
114.08,2019-05-29 10:49:13
114.83,2019-05-29 10:49:14
114.12,2019-05-29 10:49:15
114.83,2019-05-29 10:49:16
114.17,2019-05-29 10:49:17
114.6,2019-05-29 10:49:18
