"HR","Timestamp"
104,2019-05-20 11:20:23
78,2019-05-20 11:20:24
88,2019-05-20 11:20:25
79.5,2019-05-20 11:20:26
74.8,2019-05-20 11:20:27
72,2019-05-20 11:20:28
75.57,2019-05-20 11:20:29
78.38,2019-05-20 11:20:30
80.33,2019-05-20 11:20:31
81.9,2019-05-20 11:20:32
83.27,2019-05-20 11:20:33
84.17,2019-05-20 11:20:34
85,2019-05-20 11:20:35
85.64,2019-05-20 11:20:36
86.07,2019-05-20 11:20:37
86.56,2019-05-20 11:20:38
87.06,2019-05-20 11:20:39
87.61,2019-05-20 11:20:40
88.05,2019-05-20 11:20:41
88.45,2019-05-20 11:20:42
88.9,2019-05-20 11:20:43
89.23,2019-05-20 11:20:44
89.61,2019-05-20 11:20:45
89.88,2019-05-20 11:20:46
90.16,2019-05-20 11:20:47
90.42,2019-05-20 11:20:48
90.59,2019-05-20 11:20:49
90.86,2019-05-20 11:20:50
91.03,2019-05-20 11:20:51
91.13,2019-05-20 11:20:52
91.26,2019-05-20 11:20:53
91.41,2019-05-20 11:20:54
91.48,2019-05-20 11:20:55
91.5,2019-05-20 11:20:56
91.46,2019-05-20 11:20:57
91.11,2019-05-20 11:20:58
90.81,2019-05-20 11:20:59
90.53,2019-05-20 11:21:00
90.23,2019-05-20 11:21:01
89.95,2019-05-20 11:21:02
89.71,2019-05-20 11:21:03
89.52,2019-05-20 11:21:04
89.3,2019-05-20 11:21:05
89.14,2019-05-20 11:21:06
88.93,2019-05-20 11:21:07
88.65,2019-05-20 11:21:08
88.49,2019-05-20 11:21:09
88.31,2019-05-20 11:21:10
88.2,2019-05-20 11:21:11
88.18,2019-05-20 11:21:12
88.22,2019-05-20 11:21:13
88.27,2019-05-20 11:21:14
88.3,2019-05-20 11:21:15
88.33,2019-05-20 11:21:16
88.38,2019-05-20 11:21:17
88.41,2019-05-20 11:21:18
88.47,2019-05-20 11:21:19
88.53,2019-05-20 11:21:20
88.63,2019-05-20 11:21:21
88.7,2019-05-20 11:21:22
88.53,2019-05-20 11:21:23
89.27,2019-05-20 11:21:24
89.08,2019-05-20 11:21:25
89.8,2019-05-20 11:21:26
90.48,2019-05-20 11:21:27
91.22,2019-05-20 11:21:28
91.33,2019-05-20 11:21:29
91.45,2019-05-20 11:21:30
91.55,2019-05-20 11:21:31
91.65,2019-05-20 11:21:32
91.75,2019-05-20 11:21:33
91.9,2019-05-20 11:21:34
92.03,2019-05-20 11:21:35
92.18,2019-05-20 11:21:36
92.37,2019-05-20 11:21:37
92.47,2019-05-20 11:21:38
92.6,2019-05-20 11:21:39
92.72,2019-05-20 11:21:40
92.85,2019-05-20 11:21:41
92.97,2019-05-20 11:21:42
93.03,2019-05-20 11:21:43
93.13,2019-05-20 11:21:44
93,2019-05-20 11:21:45
92.9,2019-05-20 11:21:46
92.8,2019-05-20 11:21:47
92.68,2019-05-20 11:21:48
92.6,2019-05-20 11:21:49
92.47,2019-05-20 11:21:50
92.37,2019-05-20 11:21:51
92.32,2019-05-20 11:21:52
92.3,2019-05-20 11:21:53
92.25,2019-05-20 11:21:54
92.23,2019-05-20 11:21:55
92.25,2019-05-20 11:21:56
92.3,2019-05-20 11:21:57
92.5,2019-05-20 11:21:58
92.75,2019-05-20 11:21:59
92.98,2019-05-20 11:22:00
93.18,2019-05-20 11:22:01
93.38,2019-05-20 11:22:02
93.75,2019-05-20 11:22:03
94.12,2019-05-20 11:22:04
94.5,2019-05-20 11:22:05
94.95,2019-05-20 11:22:06
95.43,2019-05-20 11:22:07
95.97,2019-05-20 11:22:08
96.38,2019-05-20 11:22:09
96.67,2019-05-20 11:22:10
96.98,2019-05-20 11:22:11
97.47,2019-05-20 11:22:12
98.3,2019-05-20 11:22:13
99.15,2019-05-20 11:22:14
99.97,2019-05-20 11:22:15
100.8,2019-05-20 11:22:16
101.58,2019-05-20 11:22:17
102.43,2019-05-20 11:22:18
103.2,2019-05-20 11:22:19
103.95,2019-05-20 11:22:20
104.72,2019-05-20 11:22:21
105.52,2019-05-20 11:22:22
106.33,2019-05-20 11:22:23
107.15,2019-05-20 11:22:24
107.95,2019-05-20 11:22:25
108.77,2019-05-20 11:22:26
109.53,2019-05-20 11:22:27
110.23,2019-05-20 11:22:28
110.88,2019-05-20 11:22:29
111.55,2019-05-20 11:22:30
112.27,2019-05-20 11:22:31
113.03,2019-05-20 11:22:32
113.77,2019-05-20 11:22:33
114.5,2019-05-20 11:22:34
115.28,2019-05-20 11:22:35
116.05,2019-05-20 11:22:36
116.77,2019-05-20 11:22:37
117.47,2019-05-20 11:22:38
118.1,2019-05-20 11:22:39
118.73,2019-05-20 11:22:40
119.52,2019-05-20 11:22:41
120.47,2019-05-20 11:22:42
121.38,2019-05-20 11:22:43
122.28,2019-05-20 11:22:44
123.38,2019-05-20 11:22:45
124.48,2019-05-20 11:22:46
125.55,2019-05-20 11:22:47
126.65,2019-05-20 11:22:48
127.75,2019-05-20 11:22:49
128.85,2019-05-20 11:22:50
129.95,2019-05-20 11:22:51
131.1,2019-05-20 11:22:52
132.12,2019-05-20 11:22:53
133.15,2019-05-20 11:22:54
134.18,2019-05-20 11:22:55
135.17,2019-05-20 11:22:56
136.17,2019-05-20 11:22:57
137.17,2019-05-20 11:22:58
138.15,2019-05-20 11:22:59
138.83,2019-05-20 11:23:00
139.37,2019-05-20 11:23:01
139.8,2019-05-20 11:23:02
140.1,2019-05-20 11:23:03
140.38,2019-05-20 11:23:04
140.7,2019-05-20 11:23:05
140.92,2019-05-20 11:23:06
141.13,2019-05-20 11:23:07
141.37,2019-05-20 11:23:08
141.63,2019-05-20 11:23:09
142.28,2019-05-20 11:23:10
142.7,2019-05-20 11:23:11
142.83,2019-05-20 11:23:12
142.57,2019-05-20 11:23:13
142.28,2019-05-20 11:23:14
142.07,2019-05-20 11:23:15
