"HR","Timestamp"
57,2019-07-24 10:18:06
57,2019-07-24 10:18:07
63,2019-07-24 10:18:08
66,2019-07-24 10:18:09
67.8,2019-07-24 10:18:10
66.67,2019-07-24 10:18:11
68,2019-07-24 10:18:12
70.5,2019-07-24 10:18:13
72,2019-07-24 10:18:14
73.8,2019-07-24 10:18:15
74.64,2019-07-24 10:18:16
75.25,2019-07-24 10:18:17
75.92,2019-07-24 10:18:18
76.5,2019-07-24 10:18:19
77,2019-07-24 10:18:20
77.62,2019-07-24 10:18:21
78.24,2019-07-24 10:18:22
78.78,2019-07-24 10:18:23
79.05,2019-07-24 10:18:24
79.45,2019-07-24 10:18:25
79.86,2019-07-24 10:18:26
80.18,2019-07-24 10:18:27
80.48,2019-07-24 10:18:28
80.83,2019-07-24 10:18:29
81.08,2019-07-24 10:18:30
81.27,2019-07-24 10:18:31
81.44,2019-07-24 10:18:32
81.61,2019-07-24 10:18:33
81.76,2019-07-24 10:18:34
81.9,2019-07-24 10:18:35
82.06,2019-07-24 10:18:36
82.25,2019-07-24 10:18:37
82.42,2019-07-24 10:18:38
82.62,2019-07-24 10:18:39
82.83,2019-07-24 10:18:40
82.97,2019-07-24 10:18:41
83.16,2019-07-24 10:18:42
83.32,2019-07-24 10:18:43
83.38,2019-07-24 10:18:44
83.4,2019-07-24 10:18:45
83.41,2019-07-24 10:18:46
83.4,2019-07-24 10:18:47
83.37,2019-07-24 10:18:48
83.34,2019-07-24 10:18:49
83.29,2019-07-24 10:18:50
83.2,2019-07-24 10:18:51
83.15,2019-07-24 10:18:52
83.1,2019-07-24 10:18:53
83.1,2019-07-24 10:18:54
83.1,2019-07-24 10:18:55
83.12,2019-07-24 10:18:56
83.17,2019-07-24 10:18:57
83.25,2019-07-24 10:18:58
83.26,2019-07-24 10:18:59
83.25,2019-07-24 10:19:00
83.2,2019-07-24 10:19:01
83.16,2019-07-24 10:19:02
83.1,2019-07-24 10:19:03
83,2019-07-24 10:19:04
82.88,2019-07-24 10:19:05
83.18,2019-07-24 10:19:06
83.48,2019-07-24 10:19:07
83.48,2019-07-24 10:19:08
83.48,2019-07-24 10:19:09
83.48,2019-07-24 10:19:10
83.68,2019-07-24 10:19:11
83.7,2019-07-24 10:19:12
83.52,2019-07-24 10:19:13
83.37,2019-07-24 10:19:14
83.12,2019-07-24 10:19:15
82.98,2019-07-24 10:19:16
82.8,2019-07-24 10:19:17
82.5,2019-07-24 10:19:18
82.32,2019-07-24 10:19:19
82.12,2019-07-24 10:19:20
81.9,2019-07-24 10:19:21
81.68,2019-07-24 10:19:22
81.45,2019-07-24 10:19:23
81.18,2019-07-24 10:19:24
80.87,2019-07-24 10:19:25
80.5,2019-07-24 10:19:26
80.15,2019-07-24 10:19:27
79.83,2019-07-24 10:19:28
79.73,2019-07-24 10:19:29
79.67,2019-07-24 10:19:30
79.62,2019-07-24 10:19:31
79.55,2019-07-24 10:19:32
79.5,2019-07-24 10:19:33
79.45,2019-07-24 10:19:34
79.38,2019-07-24 10:19:35
79.33,2019-07-24 10:19:36
79.28,2019-07-24 10:19:37
79.25,2019-07-24 10:19:38
79.23,2019-07-24 10:19:39
79.2,2019-07-24 10:19:40
